"from","to","edge_type"
"TFAP2A","CHEK2","tf_regulation"
"E2F6","GPR89A","tf_regulation"
"LHX3","MIR4256","tf_regulation"
"JUN","GJB3","tf_regulation"
"GATA4","GRM1","tf_regulation"
"USF2","SLC39A12","tf_regulation"
"FOXA1","CIRBP","tf_regulation"
"GABPA","LPXN","tf_regulation"
"AHR","PARP4","tf_regulation"
"ATF2","MYCBP","tf_regulation"
"SP1","HBM","tf_regulation"
"MYC","PPIB","tf_regulation"
"ZNF143","NCAPH","tf_regulation"
"ZNF263","LMO4","tf_regulation"
"E2F1","ZSCAN10","tf_regulation"
"FOXL1","FOXRED2","tf_regulation"
"JUND","ARPC1A","tf_regulation"
"NRF1","FBXO5","tf_regulation"
"NFATC1","BTG1","tf_regulation"
"FOXM1","MIR3652","tf_regulation"
"TCF7L2","DOC2A","tf_regulation"
"TBX5","SLC39A9","tf_regulation"
"TEF","TRIP6","tf_regulation"
"MXI1","MRPL51","tf_regulation"
"BACH1","ZNF785","tf_regulation"
"TBP","DISP2","tf_regulation"
"STAT1","TRADD","tf_regulation"
"EGFR","ARMC9","receptor_regulation"
"MXI1","RSPH1","tf_regulation"
"SIX5","NUDT6","tf_regulation"
"CEBPB","IL21R","tf_regulation"
"TEAD4","MRPS25","tf_regulation"
"EBF1","CALN1","tf_regulation"
"MECOM","GPR108","tf_regulation"
"EGR1","ADAT3","tf_regulation"
"E2F4","FNIP1","tf_regulation"
"NFIC","EDA","tf_regulation"
"NR2F2","ST6GAL1","tf_regulation"
"STAT3","PLXNB3","tf_regulation"
"FOXF2","RPL7","tf_regulation"
"RORB","KANSL1L","tf_regulation"
"JUN","IRX4","tf_regulation"
"MXI1","NFX1","tf_regulation"
"FOXP3","IL2RA","tf_regulation"
"ETS2","EGFL7","tf_regulation"
"E2F4","SOWAHD","tf_regulation"
"SPI1","EPDR1","tf_regulation"
"TCF7L2","ZFPM2","tf_regulation"
"MAX","RSPRY1","tf_regulation"
"IRF1","ELMOD1","tf_regulation"
"CTCF","SCARNA16","tf_regulation"
"E2F1","HDAC1","tf_regulation"
"PGR","MYC","receptor_regulation"
"CTCF","BTBD6","tf_regulation"
"MYBL2","ZFY","tf_regulation"
"PAX3","RYR3","tf_regulation"
"REPIN1","SLC24A3","tf_regulation"
"NKX2-5","RARG","tf_regulation"
"DDIT3","ATF6","tf_regulation"
"FOSL1","CNTNAP2","tf_regulation"
"NRF1","SNORD17","tf_regulation"
"MAFA","DHX32","tf_regulation"
"NR3C1","FRY","tf_regulation"
"PPARA","NR2C2AP","tf_regulation"
"ELF1","GLI4","tf_regulation"
"FLI1","EIF4G1","tf_regulation"
"NRF1","MTHFD1L","tf_regulation"
"GATA1","PLSCR2","tf_regulation"
"POU2F2","UBQLN4","tf_regulation"
"TCF3","CKM","tf_regulation"
"BACH1","LARP6","tf_regulation"
"PPARG","PRPS2","tf_regulation"
"MEF2A","PCDH9","tf_regulation"
"SIX5","TMED1","tf_regulation"
"E2F6","ARID3A","tf_regulation"
"BCL11B","PIN1","tf_regulation"
"ZKSCAN1","BCL2L2","tf_regulation"
"NFE2L2","TOMM20L","tf_regulation"
"FOXP2","ZNF775","tf_regulation"
"E2F4","BTF3L4","tf_regulation"
"CTCFL","HCRT","tf_regulation"
"MYC","SLC9A3R1","tf_regulation"
"TFAP2C","LMAN1L","tf_regulation"
"ELF1","WDR89","tf_regulation"
"FOXA1","ERBB3","tf_regulation"
"ELK1","HIST1H2BF","tf_regulation"
"WT1","KIAA1147","tf_regulation"
"RARA","HMOX1","tf_regulation"
"FOXM1","KIF23","tf_regulation"
"ATF2","HNRNPU","tf_regulation"
"MAZ","LIPG","tf_regulation"
"E2F1","XRN2","tf_regulation"
"MYCN","RPL12","tf_regulation"
"MXI1","SZT2","tf_regulation"
"E2F4","MYEF2","tf_regulation"
"BNC1","ANKRD52","tf_regulation"
"ETS1","GLIS2","tf_regulation"
"SPI1","TSPAN4","tf_regulation"
"RFX5","HNRNPA3","tf_regulation"
"NR2F2","RAD52","tf_regulation"
"GFI1B","COPS7B","tf_regulation"
"STAT3","RIT1","tf_regulation"
"DACH1","NDUFB2","tf_regulation"
"STAT1","POU5F2","tf_regulation"
"CUX1","PAQR3","tf_regulation"
"TFAP2C","CELF4","tf_regulation"
"MYC","CAPS","tf_regulation"
"KDM5B","EZH1","tf_regulation"
"CEBPB","ACADVL","tf_regulation"
"ZNF217","KLC1","tf_regulation"
"ETS2","ZNF410","tf_regulation"
"GATA2","BLZF1","tf_regulation"
"ESRRB","C9orf24","tf_regulation"
"MAX","TYR","tf_regulation"
"E2F1","ALDH6A1","tf_regulation"
"FOXC1","ACTR3C","tf_regulation"
"FOXM1","ZBTB41","tf_regulation"
"KDM5B","TBC1D13","tf_regulation"
"SOX2","SH2B3","tf_regulation"
"JUN","ATCAY","tf_regulation"
"NR3C1","TBX1","tf_regulation"
"TCF4","DPP4","tf_regulation"
"PAX4","ZNF436","tf_regulation"
"MYC","CNTNAP2","tf_regulation"
"EGR1","SPOCK1","tf_regulation"
"GATA3","LAP3","tf_regulation"
"JUN","CKS1B","tf_regulation"
"MYLK","MRAS","receptor_regulation"
"STAT3","SNAPC3","tf_regulation"
"MEIS1","CLN3","tf_regulation"
"IKZF1","PLA2G4C","tf_regulation"
"ZBTB16","MMADHC","tf_regulation"
"RELA","SSR1","tf_regulation"
"HIF1A","RMND5B","tf_regulation"
"CREM","NCOR2","tf_regulation"
"HOXD9","NUGGC","tf_regulation"
"NR5A2","KLK15","tf_regulation"
"ELK1","OR51E1","tf_regulation"
"NFIL3","PREX2","tf_regulation"
"MEIS1","PPP1R13L","tf_regulation"
"FOXO1","PLXDC1","tf_regulation"
"NR3C1","ITSN1","tf_regulation"
"MTF1","KIFC3","tf_regulation"
"FOXL1","FGF1","tf_regulation"
"MAZ","NCR1","tf_regulation"
"STAT5A","HCFC2","tf_regulation"
"CREB1","PLXNA4","tf_regulation"
"JUND","GPR34","tf_regulation"
"GATA1","TPRA1","tf_regulation"
"GFI1B","ABHD8","tf_regulation"
"ELF1","NAA40","tf_regulation"
"GATA2","DYNC1H1","tf_regulation"
"CUX1","DCTN6","tf_regulation"
"STAT5A","SLC12A9","tf_regulation"
"DDR1","PYGO2","receptor_regulation"
"E2F6","GCLM","tf_regulation"
"ZBTB7A","MECR","tf_regulation"
"ZNF263","ZYG11B","tf_regulation"
"SP2","PAXBP1","tf_regulation"
"FOXA1","DIRAS2","tf_regulation"
"MEF2A","CNOT7","tf_regulation"
"NFIC","CDC42EP4","tf_regulation"
"ATF2","CXCR4","tf_regulation"
"HSF1","CATR1","tf_regulation"
"LTBR","TEX2","receptor_regulation"
"SRF","SLC7A6OS","tf_regulation"
"NFATC3","EGLN2","tf_regulation"
"MET","TMEM45B","receptor_regulation"
"MYBL2","GTF2B","tf_regulation"
"NFYB","NARF","tf_regulation"
"STAT2","IKZF4","tf_regulation"
"BACH1","ZNHIT1","tf_regulation"
"TFAP2C","MIR20A","tf_regulation"
"GATA1","TOPORS","tf_regulation"
"TET1","LEP","tf_regulation"
"ZNF384","BBS1","tf_regulation"
"E2F6","SLU7","tf_regulation"
"IRF3","KNTC1","tf_regulation"
"USF2","CD2AP","tf_regulation"
"GATA2","MYOM2","tf_regulation"
"SOX17","NFIA","tf_regulation"
"BHLHE40","ERMP1","tf_regulation"
"E2F4","HPS1","tf_regulation"
"TAL1","SMAD3","tf_regulation"
"MXI1","PSMC4","tf_regulation"
"GATA3","HTR5A","tf_regulation"
"LEF1","AMER2","tf_regulation"
"RELA","PDGFB","tf_regulation"
"EBF1","TOP2B","tf_regulation"
"JUND","BLK","tf_regulation"
"GATA1","GSDMD","tf_regulation"
"GATA4","HNRNPH1","tf_regulation"
"ZNF384","AMN1","tf_regulation"
"NRF1","TYW5","tf_regulation"
"IRF7","HOXD13","tf_regulation"
"NFE2","KDM5C","tf_regulation"
"SMAD3","HMCN1","tf_regulation"
"NANOG","BGLAP","tf_regulation"
"RUNX1","FOXRED2","tf_regulation"
"EGR1","ANKIB1","tf_regulation"
"RXRA","ZNFX1","tf_regulation"
"MAFK","SZT2","tf_regulation"
"TFAP2C","MYO5A","tf_regulation"
"TBP","KIAA1324L","tf_regulation"
"NFYB","SHCBP1L","tf_regulation"
"NKX3-2","ATP2B2","tf_regulation"
"WT1","TMEM211","tf_regulation"
"TBP","DOK7","tf_regulation"
"GFI1","TICAM1","tf_regulation"
"POU2F1","HIST1H2BM","tf_regulation"
"JUND","VTRNA2-1","tf_regulation"
"MECOM","EGLN1","tf_regulation"
"GATA3","ASPH","tf_regulation"
"CREB1","PARP2","tf_regulation"
"RELA","SNAR-A6","tf_regulation"
"MXI1","OSBPL7","tf_regulation"
"POU2F2","SLC28A3","tf_regulation"
"STAT3","VPS13D","tf_regulation"
"AR","CDCP1","receptor_regulation"
"E2F6","LOC642361","tf_regulation"
"TP53","SNRK","tf_regulation"
"SETDB1","ZDHHC4","tf_regulation"
"ETS1","TNFSF4","tf_regulation"
"AIRE","EFTUD2","tf_regulation"
"HOXA9","ARHGAP5","tf_regulation"
"RUNX3","COTL1","tf_regulation"
"HES1","PTGER3","tf_regulation"
"ETV7","ABCA1","tf_regulation"
"GABPA","STRADA","tf_regulation"
"OTX2","S100B","tf_regulation"
"ERG","HOXC6","tf_regulation"
"TCF7L2","STAT1","tf_regulation"
"SPI1","DPH7","tf_regulation"
"STAT3","RPS23","tf_regulation"
"CTCF","MAPK9","tf_regulation"
"FOXM1","HOXB6","tf_regulation"
"NANOG","PPP2R2A","tf_regulation"
"ZFX","LSM6","tf_regulation"
"ATF1","HSPA6","tf_regulation"
"MYC","CUTA","tf_regulation"
"ATF2","ANAPC10","tf_regulation"
"MAFK","HNRNPF","tf_regulation"
"TEAD4","PLD2","tf_regulation"
"BACH1","ZNF749","tf_regulation"
"REPIN1","ZNF492","tf_regulation"
"GATA1","FAM32A","tf_regulation"
"WT1","ZBTB37","tf_regulation"
"CREB1","FAM43A","tf_regulation"
"PAX3","KLF14","tf_regulation"
"KCNIP3","HOPX","tf_regulation"
"MITF","CNIH1","tf_regulation"
"NFKB1","CDK9","tf_regulation"
"PPARA","FBXW9","tf_regulation"
"RELA","ABRACL","tf_regulation"
"FOS","ABAT","tf_regulation"
"ADNP","POU2AF1","tf_regulation"
"DMRT1","SH3PXD2A","tf_regulation"
"ATF4","AXDND1","tf_regulation"
"EBF1","MTMR6","tf_regulation"
"JUND","PGR","tf_regulation"
"LHX2","TSHB","tf_regulation"
"KLF5","RHEB","tf_regulation"
"E2F4","GLIPR1L1","tf_regulation"
"E2F1","SUZ12","tf_regulation"
"STAT4","NRG1","tf_regulation"
"TBP","MEST","tf_regulation"
"ZNF263","ACTL6A","tf_regulation"
"HINFP","FBXO34","tf_regulation"
"ATF7","SURF2","tf_regulation"
"RFX5","MIR4792","tf_regulation"
"FGFR2","RPS5","receptor_regulation"
"ONECUT1","PC","tf_regulation"
"KLF11","LDB3","tf_regulation"
"RBPJ","LARP4B","tf_regulation"
"EGR1","EID2","tf_regulation"
"TAL1","FOXL2NB","tf_regulation"
"NFIC","MDP1","tf_regulation"
"E2F4","CXCL5","tf_regulation"
"E2F4","SAT1","tf_regulation"
"STAT1","CAPN14","tf_regulation"
"CTCF","NR2F1","tf_regulation"
"ETS1","LDB1","tf_regulation"
"E2F4","FGF2","tf_regulation"
"GATA2","RIIAD1","tf_regulation"
"SPIB","RGS3","tf_regulation"
"ELK4","KPNA4","tf_regulation"
"STAT3","OR51I1","tf_regulation"
"EMX2","SLC41A2","tf_regulation"
"NRF1","DHX32","tf_regulation"
"FOXA1","ASB4","tf_regulation"
"TFCP2L1","R3HDML","tf_regulation"
"NRF1","SBF2","tf_regulation"
"FOXM1","DDX11L2","tf_regulation"
"NANOG","STOX1","tf_regulation"
"SRF","GHRL","tf_regulation"
"ETV3","STIM1","tf_regulation"
"E2F4","BRI3","tf_regulation"
"NR2F2","SYNM","tf_regulation"
"E2F6","MIR18A","tf_regulation"
"YY1","TMBIM4","tf_regulation"
"ETV4","GHRH","tf_regulation"
"MXI1","GATA5","tf_regulation"
"ZBTB7A","BAG4","tf_regulation"
"GATA3","SLC25A37","tf_regulation"
"REST","OTOA","tf_regulation"
"CEBPB","FAM86C2P","tf_regulation"
"NFIC","EPPK1","tf_regulation"
"NFYA","GOLT1B","tf_regulation"
"CUX1","ZNF8","tf_regulation"
"ZBTB18","LENG9","tf_regulation"
"SP1","RIMBP3C","tf_regulation"
"CEBPB","CMAHP","tf_regulation"
"RXRB","NR1H2","tf_regulation"
"E2F1","NOP14","tf_regulation"
"TP53","LAT2","tf_regulation"
"JUN","KHDRBS2","tf_regulation"
"FOXO3","ACTG2","tf_regulation"
"FOXP2","PREPL","tf_regulation"
"FOXA1","DNAAF3","tf_regulation"
"POU3F2","HIST2H3A","tf_regulation"
"TFCP2L1","FAM189B","tf_regulation"
"YBX1","LRRC31","tf_regulation"
"CADM1","LCP2","receptor_regulation"
"STAT1","MDC1","tf_regulation"
"GLI3","NTM","tf_regulation"
"REST","OPCML","tf_regulation"
"TEK","RAB34","receptor_regulation"
"FOS","ANO4","tf_regulation"
"CREB1","ABCA11P","tf_regulation"
"GABPA","ZBTB1","tf_regulation"
"TCF12","TRPM4","tf_regulation"
"GATA3","CREB3L3","tf_regulation"
"SETDB1","RAP1B","tf_regulation"
"HIC1","SLC25A33","tf_regulation"
"REST","BRD9","tf_regulation"
"BACH1","KIAA0513","tf_regulation"
"NFYB","LINC00526","tf_regulation"
"STAT3","IL1R2","tf_regulation"
"NFKB1","DPP7","tf_regulation"
"ARNT","ARMCX4","tf_regulation"
"CREB1","FOXR2","tf_regulation"
"CREB1","SYCE2","tf_regulation"
"POU2F2","HIST1H1C","tf_regulation"
"MYC","VPS9D1","tf_regulation"
"ELF3","DDR1","tf_regulation"
"ESRRB","RNF130","tf_regulation"
"ZNF143","OR2Z1","tf_regulation"
"FOXP2","MOB3B","tf_regulation"
"ZKSCAN1","SNORD60","tf_regulation"
"NR3C1","PTH2","tf_regulation"
"ELK1","FAM49B","tf_regulation"
"FOSB","SH3KBP1","tf_regulation"
"RXRA","SMAD7","tf_regulation"
"NRF1","IFNGR2","tf_regulation"
"ELK1","FMO5","tf_regulation"
"BHLHE40","SREBF1","tf_regulation"
"KDM5B","MYO5C","tf_regulation"
"USF2","HPS4","tf_regulation"
"SMAD4","TOR2A","tf_regulation"
"REST","CYB5RL","tf_regulation"
"DACH1","ZNF18","tf_regulation"
"THRB","ZNF32","tf_regulation"
"MYC","MED15","tf_regulation"
"ERBB2","COIL","receptor_regulation"
"ATF2","AGPAT1","tf_regulation"
"TBP","CSF3","tf_regulation"
"TET1","WDR34","tf_regulation"
"ZBTB7A","MED7","tf_regulation"
"SOX2","TRIO","tf_regulation"
"ELK1","CEP68","tf_regulation"
"JUN","MFGE8","tf_regulation"
"REST","FLRT3","tf_regulation"
"ETS2","RUSC2","tf_regulation"
"SP4","DMWD","tf_regulation"
"USF2","ARNTL","tf_regulation"
"STAT1","CLTA","tf_regulation"
"FOXA1","DHX34","tf_regulation"
"SPI1","CC2D2A","tf_regulation"
"IRF4","CCDC134","tf_regulation"
"IRF1","IER2","tf_regulation"
"TFAP2A","ANLN","tf_regulation"
"TEAD4","TINAGL1","tf_regulation"
"ESR2","CBFA2T3","receptor_regulation"
"MEIS1","TBX4","tf_regulation"
"FOSL1","BAD","tf_regulation"
"BCL11A","MIR663A","tf_regulation"
"HIF1A","KCNA1","tf_regulation"
"FLI1","ATP6V1D","tf_regulation"
"CREM","CCDC88A","tf_regulation"
"HMGA1","NALCN","tf_regulation"
"TFAP2C","SLC35F3","tf_regulation"
"CEBPZ","TMEM205","tf_regulation"
"FOXM1","ZNF430","tf_regulation"
"POU2F2","CDC7","tf_regulation"
"CEBPB","LINC00473","tf_regulation"
"NRF1","ASPDH","tf_regulation"
"ELF1","BAHD1","tf_regulation"
"EOMES","PLEKHF1","tf_regulation"
"MAZ","HIST1H2AM","tf_regulation"
"RELA","GADD45GIP1","tf_regulation"
"ZNF148","MINPP1","tf_regulation"
"MYBL2","CAPRIN1","tf_regulation"
"JUND","UBC","tf_regulation"
"JUN","ANKIB1","tf_regulation"
"MAFA","RAVER1","tf_regulation"
"PITX1","CHEK1","tf_regulation"
"CUX1","ZNF740","tf_regulation"
"MYC","MRPS26","tf_regulation"
"CTCF","BARX1","tf_regulation"
"ARID3A","TRAPPC2L","tf_regulation"
"E2F1","SLC39A14","tf_regulation"
"SOX2","SERPINB10","tf_regulation"
"ZNF263","RECQL","tf_regulation"
"MAFF","SEC24C","tf_regulation"
"MAFK","SUMF2","tf_regulation"
"SNAI1","EIF3C","tf_regulation"
"STAT3","GPR161","tf_regulation"
"PCGF2","RIOK3","tf_regulation"
"FOXC1","UTS2B","tf_regulation"
"MEIS1","RHOV","tf_regulation"
"ESR1","PARVA","receptor_regulation"
"HMGN3","KDM1B","tf_regulation"
"ZNF750","SPC25","tf_regulation"
"TBP","CHMP4B","tf_regulation"
"FOS","SNW1","tf_regulation"
"SMAD9","RFX1","tf_regulation"
"TFAP2A","USP39","tf_regulation"
"ZFX","UBE2S","tf_regulation"
"NFKB1","SLC18A3","tf_regulation"
"ETS2","YIF1A","tf_regulation"
"SOX17","ACTL7B","tf_regulation"
"FOSL1","ACAP2","tf_regulation"
"HNF4A","FOXO1","tf_regulation"
"RUNX2","RGMA","tf_regulation"
"USF2","STAU2","tf_regulation"
"USF1","ST7-OT4","tf_regulation"
"SALL4","CA4","tf_regulation"
"STAT1","OASL","tf_regulation"
"PBX3","TMEM51","tf_regulation"
"NFE2L2","NR1H4","tf_regulation"
"SRF","MIR27A","tf_regulation"
"TCF12","LRRC61","tf_regulation"
"ZBTB7A","GALK1","tf_regulation"
"MAFK","NT5DC2","tf_regulation"
"ZNF384","NANOG","tf_regulation"
"NR2C2","MCRS1","tf_regulation"
"ZBTB33","PFKFB2","tf_regulation"
"USF1","MIR4483","tf_regulation"
"USF1","NEK1","tf_regulation"
"HINFP","MBNL3","tf_regulation"
"ESRRB","PCYT2","tf_regulation"
"HSF1","PGM3","tf_regulation"
"KDM5B","TAAR6","tf_regulation"
"NR2F2","FLNB","tf_regulation"
"CTCF","ABHD14A-ACY1","tf_regulation"
"LEF1","SIAH3","tf_regulation"
"EGR1","JADE2","tf_regulation"
"GATA3","ZMYND8","tf_regulation"
"ZFP42","GPS1","tf_regulation"
"ELF1","GSTP1","tf_regulation"
"GATA6","DBT","tf_regulation"
"ATF3","CSNK2A1","tf_regulation"
"SPI1","KRTAP10-4","tf_regulation"
"RUNX3","TNFRSF10A","tf_regulation"
"GFI1","MED18","tf_regulation"
"NFYA","LOC652276","tf_regulation"
"ZBTB33","FLAD1","tf_regulation"
"AR","RASA3","receptor_regulation"
"CREB1","GSTA4","tf_regulation"
"ETS1","PAFAH2","tf_regulation"
"STAT4","SLC41A2","tf_regulation"
"LTBR","TNR","receptor_regulation"
"CRX","ITLN2","tf_regulation"
"ZBTB7A","SNRPD1","tf_regulation"
"MET","CRABP2","receptor_regulation"
"STAT5A","PPOX","tf_regulation"
"ETS2","DNAH9","tf_regulation"
"FOSL2","CNTNAP3","tf_regulation"
"PBX3","NBPF3","tf_regulation"
"MYOG","RBKS","tf_regulation"
"PRDM5","TRIM32","tf_regulation"
"STAT5A","ZDBF2","tf_regulation"
"YY1","SETD9","tf_regulation"
"SP1","SNAR-A4","tf_regulation"
"SOX10","MAPK12","tf_regulation"
"ZNF263","MAMLD1","tf_regulation"
"FOSL2","KAT8","tf_regulation"
"IRF8","MRPL49","tf_regulation"
"SP4","RNF151","tf_regulation"
"JUND","ERC2","tf_regulation"
"MAX","SLC35G2","tf_regulation"
"ZNF263","LEMD3","tf_regulation"
"ETS1","TP63","tf_regulation"
"RELA","TF","tf_regulation"
"MYBL1","TRIM59","tf_regulation"
"NFKB1","ARPIN","tf_regulation"
"JUN","KLK8","tf_regulation"
"TCF3","LXN","tf_regulation"
"EGR1","LBR","tf_regulation"
"HMGN3","WSB2","tf_regulation"
"HMGN3","AIFM2","tf_regulation"
"ATF3","SLC13A3","tf_regulation"
"GABPA","SERGEF","tf_regulation"
"BATF","TLR7","tf_regulation"
"NFYA","HPS3","tf_regulation"
"SPI1","KIAA1191","tf_regulation"
"MYC","PIK3R6","tf_regulation"
"FOXC1","GNB5","tf_regulation"
"FOXA2","N4BP2L2","tf_regulation"
"E2F6","PTGIS","tf_regulation"
"GATA1","POLR2I","tf_regulation"
"BACH1","TERC","tf_regulation"
"STAT5A","SNORA67","tf_regulation"
"ZBTB33","PSPH","tf_regulation"
"MECOM","PKLR","tf_regulation"
"NKX2-1","KLF5","tf_regulation"
"ETS1","SSBP1","tf_regulation"
"TCF7L2","TMEM2","tf_regulation"
"MYOG","C22orf23","tf_regulation"
"MEF2A","HBZ","tf_regulation"
"ATF1","SNORD22","tf_regulation"
"FOXM1","BANP","tf_regulation"
"FOSL2","CES2","tf_regulation"
"YY1","CACNG5","tf_regulation"
"REST","NOVA2","tf_regulation"
"CEBPB","ERLIN2","tf_regulation"
"SOX9","KIF1C","tf_regulation"
"HNF1A","ARHGEF26","tf_regulation"
"EBF1","NTN5","tf_regulation"
"FOXM1","PPCS","tf_regulation"
"GATA1","LCN2","tf_regulation"
"FOXF1","IRF4","tf_regulation"
"PRDM14","YAF2","tf_regulation"
"NRF1","CDK10","tf_regulation"
"SP4","MAOA","tf_regulation"
"ELF1","DCUN1D5","tf_regulation"
"CTCF","OR5AN1","tf_regulation"
"HOXB4","CXCL10","tf_regulation"
"TCF3","LOC644656","tf_regulation"
"ATF3","ZNF576","tf_regulation"
"TAL1","PARVA","tf_regulation"
"TEAD2","ABCC4","tf_regulation"
"MBD4","PIGU","tf_regulation"
"MYB","HMGA2","tf_regulation"
"FOXC1","MIR1276","tf_regulation"
"ELF1","CDC42BPB","tf_regulation"
"MYOG","EWSR1","tf_regulation"
"YY1","ARX","tf_regulation"
"GATA3","RANBP9","tf_regulation"
"CTCF","GSTP1","tf_regulation"
"GABPA","EDF1","tf_regulation"
"ERBB3","SPINT2","receptor_regulation"
"TCF12","EIF3K","tf_regulation"
"TCF12","RAB11FIP3","tf_regulation"
"ERBB2","MYL12A","receptor_regulation"
"CREB1","BTF3","tf_regulation"
"GATA2","KRTAP5-10","tf_regulation"
"MITF","HSP90AA1","tf_regulation"
"MAFK","GLS2","tf_regulation"
"HOXA5","PNPLA6","tf_regulation"
"GATA1","TOMM34","tf_regulation"
"MAX","SPATA2","tf_regulation"
"HMGN3","SPOP","tf_regulation"
"IRF8","MAP7D1","tf_regulation"
"EGR1","ENO2","tf_regulation"
"MAZ","ZBTB9","tf_regulation"
"STAT3","PPP2R2C","tf_regulation"
"THRB","TNFRSF18","tf_regulation"
"RUNX3","LRR1","tf_regulation"
"GATA3","STK10","tf_regulation"
"EGR1","RPS6KA4","tf_regulation"
"CEBPB","VMP1","tf_regulation"
"MXI1","AGBL2","tf_regulation"
"PBX1","ZNF395","tf_regulation"
"SOX10","BNIP3L","tf_regulation"
"NANOG","NMNAT2","tf_regulation"
"IRF8","TRIL","tf_regulation"
"HIF1A","FLAD1","tf_regulation"
"NFYB","NUS1","tf_regulation"
"ESR1","SNAR-C1","receptor_regulation"
"RBPJ","MIR4513","tf_regulation"
"PPARG","NOC3L","tf_regulation"
"ESR1","CCDC71L","receptor_regulation"
"MITF","DCUN1D1","tf_regulation"
"FOXP1","PDK3","tf_regulation"
"TAL1","CITED2","tf_regulation"
"EGR1","CYP51A1","tf_regulation"
"STAT3","BLOC1S5","tf_regulation"
"ZNF143","RNU5D-1","tf_regulation"
"NR3C1","XAF1","tf_regulation"
"ATF4","ECE1","tf_regulation"
"SP1","DNALI1","tf_regulation"
"PPARA","SPEF1","tf_regulation"
"USF1","LAIR1","tf_regulation"
"ARNT","NKX2-2","tf_regulation"
"GABPA","ZBTB16","tf_regulation"
"AR","HMGA2","receptor_regulation"
"STAT3","NCOR1P1","tf_regulation"
"FOXP3","TLR6","tf_regulation"
"SPI1","SLC50A1","tf_regulation"
"TCF3","MIR28","tf_regulation"
"PURA","RAP1GAP","tf_regulation"
"JUN","RFX2","tf_regulation"
"GATA3","VSTM2A","tf_regulation"
"RFX5","ZNRF2","tf_regulation"
"SPI1","SLC39A14","tf_regulation"
"REST","ANKRD28","tf_regulation"
"RELA","FAM171A2","tf_regulation"
"ARNT","ZNF263","tf_regulation"
"ETS2","NFKBIZ","tf_regulation"
"HNF4A","ARSH","tf_regulation"
"ETS1","SPHK1","tf_regulation"
"PAX2","MCTS1","tf_regulation"
"ESR1","CNTF","receptor_regulation"
"ETS2","ADHFE1","tf_regulation"
"STAT3","FBXL3","tf_regulation"
"RUNX2","OR10G9","tf_regulation"
"SETDB1","FAM129B","tf_regulation"
"PAX5","BCRP3","tf_regulation"
"ZNF354C","SRC","tf_regulation"
"ZBTB33","LINC00346","tf_regulation"
"VDR","RPL35A","receptor_regulation"
"MYB","CEP83","tf_regulation"
"MYB","SP4","tf_regulation"
"GATA2","CXCR2P1","tf_regulation"
"ZNF384","TPRXL","tf_regulation"
"TET1","LRRC10","tf_regulation"
"FOXM1","KLHL7","tf_regulation"
"HMGN3","ATIC","tf_regulation"
"ZNF143","SCAF4","tf_regulation"
"CTCFL","ANTXR1","tf_regulation"
"EGR1","EMP3","tf_regulation"
"MEF2A","CDC42SE1","tf_regulation"
"MTF1","CHRNA4","tf_regulation"
"TCF12","VAV2","tf_regulation"
"STAT3","DARS","tf_regulation"
"ZFX","GRIK5","tf_regulation"
"POU2F2","SMG1","tf_regulation"
"TET1","PPM1H","tf_regulation"
"NFYA","CCDC22","tf_regulation"
"TCF7L2","PRKCSH","tf_regulation"
"RELA","CWC27","tf_regulation"
"MAFA","FGFR4","tf_regulation"
"JUN","POGZ","tf_regulation"
"GABPA","LARP1B","tf_regulation"
"IRF1","RENBP","tf_regulation"
"STAT3","SNORD101","tf_regulation"
"GABPA","SOCS7","tf_regulation"
"MXI1","SYS1","tf_regulation"
"POU2F1","BMP5","tf_regulation"
"MAZ","TMEM135","tf_regulation"
"RXRA","FLNC","tf_regulation"
"ERBB3","MYL3","receptor_regulation"
"ZNF143","SLC4A2","tf_regulation"
"IRF1","SEPT5","tf_regulation"
"YY1","TSC22D1","tf_regulation"
"ELK1","AKIP1","tf_regulation"
"CREB1","MRC2","tf_regulation"
"GATA1","RFWD2","tf_regulation"
"FOSL2","ZFP36L2","tf_regulation"
"STAT3","ECH1","tf_regulation"
"ATF3","GNRHR2","tf_regulation"
"DOT1L","MSR1","tf_regulation"
"SOX9","ADAMTS2","tf_regulation"
"KIT","RPL10","receptor_regulation"
"FOXA1","LINC00240","tf_regulation"
"GABPA","MIR4519","tf_regulation"
"MYC","CHCHD1","tf_regulation"
"NKX3-1","PLEKHB1","tf_regulation"
"SOX2","SREK1","tf_regulation"
"E2F4","B4GALT3","tf_regulation"
"BHLHE40","P4HA2","tf_regulation"
"YY1","LMCD1","tf_regulation"
"ARID3A","CDH2","tf_regulation"
"RXRA","FOSL2","tf_regulation"
"ZNF217","HGD","tf_regulation"
"MAX","FAM124A","tf_regulation"
"SP1","SNORD68","tf_regulation"
"BACH1","PRSS36","tf_regulation"
"CEBPD","KDELC2","tf_regulation"
"MEF2A","POU2F1","tf_regulation"
"ZKSCAN1","PHF7","tf_regulation"
"NRL","PDE6A","tf_regulation"
"TEAD4","ZNF527","tf_regulation"
"BACH1","EDEM3","tf_regulation"
"YBX1","CPNE2","tf_regulation"
"RORA","PIP5K1C","tf_regulation"
"PAX4","INHBE","tf_regulation"
"CEBPB","FNIP2","tf_regulation"
"FOXM1","MIR92B","tf_regulation"
"TCF12","GTPBP3","tf_regulation"
