"from","to","edge_type"
"BMP4","TSKU","directional"
"CCL5","DRD2","directional"
"CCL5","ADRA2B","directional"
"CCL5","ADRA2C","directional"
"CCL5","S1PR1","directional"
"CCL5","CNR1","directional"
"CCL5","DRD4","directional"
"CCL5","ADORA1","directional"
"CCL5","CNR2","directional"
"CCL5","DRD3","directional"
"CCL5","CASR","directional"
"CCL5","PTGER3","directional"
"CCL5","HCAR3","directional"
"CCL5","P2RY4","directional"
"CCL5","TAS2R38","directional"
"CCL5","TAS2R39","directional"
"CCL5","TAS2R40","directional"
"CCL5","TAS2R41","directional"
"CCL5","TAS2R31","directional"
"CCL5","TAS2R46","directional"
"CCL5","TAS2R60","directional"
"CCL5","GPR17","directional"
"CCL5","GPR18","directional"
"CCL5","GRM2","directional"
"CCL5","GRM7","directional"
"CCL5","GRM3","directional"
"CCL5","HCAR2","directional"
"CCL5","OXGR1","directional"
"CCL5","S1PR3","directional"
"CCL5","GPER1","directional"
"CCL5","P2RY13","directional"
"CCL5","SUCNR1","directional"
"CCL5","HCAR1","directional"
"CCL5","LPAR5","directional"
"CCL5","S1PR5","directional"
"CCL5","P2RY12","directional"
"CCL5","TAS2R16","directional"
"CCL5","TAS2R14","directional"
"CCL5","TAS2R13","directional"
"CCL5","TAS2R10","directional"
"CCL5","TAS2R7","directional"
"CCL5","TAS2R4","directional"
"CCL5","TAS2R3","directional"
"CCL5","TAS2R1","directional"
"CCL5","GABBR1","directional"
"CCL5","LPAR3","directional"
"CCL5","GPR55","directional"
"EDN3","CHRM3","directional"
"EDN3","TBXA2R","directional"
"EDN3","ADRA1D","directional"
"EDN3","PTAFR","directional"
"EDN3","PTGER1","directional"
"EDN3","ADRA1A","directional"
"EDN3","ADRA1B","directional"
"EDN3","CASR","directional"
"EDN3","P2RY2","directional"
"EDN3","GRM5","directional"
"EDN3","PTGFR","directional"
"EDN3","LPAR6","directional"
"EDN3","GPR4","directional"
"EDN3","P2RY1","directional"
"EDN3","GRM1","directional"
"EDN3","GPR17","directional"
"EDN3","P2RY6","directional"
"EDN3","LTB4R","directional"
"EDN3","GPR68","directional"
"EDN3","GPRC6A","directional"
"EDN3","GPR65","directional"
"EDN3","LPAR5","directional"
"EDN3","LTB4R2","directional"
"EDN3","CYSLTR2","directional"
"EDN3","LPAR3","directional"
"EDN3","OPN4","directional"
"EDN3","GPR132","directional"
"EDN3","CYSLTR1","directional"
"AREG","GRIA1","directional"
"VEGFA","GRIN2B","directional"
"VEGFA","PTK2B","directional"
"VEGFA","LYVE1","directional"
"LGALS3","PTPRZ1","directional"
"LGALS3","FCGR2B","directional"
"LGALS3","FLT4","directional"
"LGALS3","TGFBR2","directional"
"LGALS3","PTPRK","directional"
"LGALS3","SLC1A5","directional"
"LGALS3","COLEC12","directional"
"LGALS3","SCARA3","directional"
"LGALS3","RTN4RL2","directional"
"LGALS3","LPAR1","directional"
"LGALS3","CLEC7A","directional"
"LGALS3","P2RY12","directional"
"LGALS3","GPR35","directional"
"LGALS3","MRC2","directional"
"LGALS3","GPR52","directional"
"LGALS3","GPR55","directional"
"ADCYAP1","DRD1","directional"
"ADCYAP1","DRD5","directional"
"ADCYAP1","ADORA2A","directional"
"ADCYAP1","ADORA2B","directional"
"ADCYAP1","PTGER4","directional"
"ADCYAP1","PTGER2","directional"
"ADCYAP1","PTGIR","directional"
"ADCYAP1","GPR15","directional"
"ADCYAP1","PTGDR","directional"
"ADCYAP1","GPR176","directional"
"ADCYAP1","GPR150","directional"
"ADCYAP1","GPBAR1","directional"
"ADCYAP1","TAAR1","directional"
"ADCYAP1","GPR20","directional"
"ADCYAP1","GPR84","directional"
"ADCYAP1","GPR27","directional"
"ADCYAP1","GPR83","directional"
"ADCYAP1","GPR45","directional"
"CXCL2","S1PR1","directional"
"CXCL2","CNR1","directional"
"CXCL2","DRD4","directional"
"CXCL2","ADORA1","directional"
"CXCL2","CNR2","directional"
"CXCL2","DRD3","directional"
"CXCL2","CASR","directional"
"CXCL2","PTGER3","directional"
"CXCL2","HCAR3","directional"
"CXCL2","P2RY4","directional"
"CXCL2","TAS2R38","directional"
"CXCL2","TAS2R39","directional"
"CXCL2","TAS2R40","directional"
"CXCL2","TAS2R41","directional"
"CXCL2","TAS2R31","directional"
"CXCL2","TAS2R46","directional"
"CXCL2","TAS2R60","directional"
"CXCL2","GPR17","directional"
"CXCL2","GPR18","directional"
"CXCL2","GRM2","directional"
"CXCL2","GRM7","directional"
"CXCL2","GRM3","directional"
"CXCL2","HCAR2","directional"
"CXCL2","OXGR1","directional"
"CXCL2","S1PR3","directional"
"CXCL2","GPER1","directional"
"CXCL2","P2RY13","directional"
"CXCL2","SUCNR1","directional"
"CXCL2","HCAR1","directional"
"CXCL2","LPAR5","directional"
"CXCL2","S1PR5","directional"
"CXCL2","P2RY12","directional"
"CXCL2","TAS2R16","directional"
"CXCL2","TAS2R14","directional"
"CXCL2","TAS2R13","directional"
"CXCL2","TAS2R10","directional"
"CXCL2","TAS2R7","directional"
"CXCL2","TAS2R4","directional"
"CXCL2","TAS2R3","directional"
"CXCL2","TAS2R1","directional"
"CXCL2","GABBR1","directional"
"CXCL2","LPAR3","directional"
"CXCL2","GPR55","directional"
"CXCL3","S1PR1","directional"
"CXCL3","CNR1","directional"
"CXCL3","DRD4","directional"
"CXCL3","ADORA1","directional"
"CXCL3","CNR2","directional"
"CXCL3","DRD3","directional"
"CXCL3","CASR","directional"
"CXCL3","PTGER3","directional"
"CXCL3","HCAR3","directional"
"CXCL3","P2RY4","directional"
"CXCL3","TAS2R38","directional"
"CXCL3","TAS2R39","directional"
"CXCL3","TAS2R40","directional"
"CXCL3","TAS2R41","directional"
"CXCL3","TAS2R31","directional"
"CXCL3","TAS2R46","directional"
"CXCL3","TAS2R60","directional"
"CXCL3","GPR17","directional"
"CXCL3","GPR18","directional"
"CXCL3","GRM2","directional"
"CXCL3","GRM7","directional"
"CXCL3","GRM3","directional"
"CXCL3","HCAR2","directional"
"CXCL3","OXGR1","directional"
"CXCL3","S1PR3","directional"
"CXCL3","GPER1","directional"
"CXCL3","P2RY13","directional"
"CXCL3","SUCNR1","directional"
"CXCL3","HCAR1","directional"
"CXCL3","LPAR5","directional"
"CXCL3","S1PR5","directional"
"CXCL3","P2RY12","directional"
"CXCL3","TAS2R16","directional"
"CXCL3","TAS2R14","directional"
"CXCL3","TAS2R13","directional"
"CXCL3","TAS2R10","directional"
"CXCL3","TAS2R7","directional"
"CXCL3","TAS2R4","directional"
"CXCL3","TAS2R3","directional"
"CXCL3","TAS2R1","directional"
"CXCL3","GABBR1","directional"
"CXCL3","LPAR3","directional"
"CXCL3","GPR55","directional"
"PMCH","S1PR1","directional"
"PMCH","CNR1","directional"
"PMCH","TBXA2R","directional"
"PMCH","DRD4","directional"
"PMCH","ADRA1D","directional"
"PMCH","PTAFR","directional"
"PMCH","ADORA1","directional"
"PMCH","CNR2","directional"
"PMCH","PTGER1","directional"
"PMCH","ADRA1A","directional"
"PMCH","ADRA1B","directional"
"PMCH","DRD3","directional"
"PMCH","CASR","directional"
"PMCH","P2RY2","directional"
"PMCH","GRM5","directional"
"PMCH","PTGFR","directional"
"PMCH","PTGER3","directional"
"PMCH","LPAR6","directional"
"PMCH","GPR4","directional"
"PMCH","P2RY1","directional"
"PMCH","HCAR3","directional"
"PMCH","P2RY4","directional"
"PMCH","TAS2R38","directional"
"PMCH","TAS2R39","directional"
"PMCH","TAS2R40","directional"
"PMCH","TAS2R41","directional"
"PMCH","TAS2R31","directional"
"PMCH","TAS2R46","directional"
"PMCH","TAS2R60","directional"
"PMCH","GRM1","directional"
"PMCH","GPR17","directional"
"PMCH","GPR18","directional"
"PMCH","GRM2","directional"
"PMCH","GRM7","directional"
"PMCH","GRM3","directional"
"PMCH","P2RY6","directional"
"PMCH","LTB4R","directional"
"PMCH","GPR68","directional"
"PMCH","GPRC6A","directional"
"PMCH","GPR65","directional"
"PMCH","HCAR2","directional"
"PMCH","OXGR1","directional"
"PMCH","S1PR3","directional"
"PMCH","GPER1","directional"
"PMCH","P2RY13","directional"
"PMCH","SUCNR1","directional"
"PMCH","HCAR1","directional"
"PMCH","LPAR5","directional"
"PMCH","S1PR5","directional"
"PMCH","P2RY12","directional"
"PMCH","LTB4R2","directional"
"PMCH","CYSLTR2","directional"
"PMCH","TAS2R16","directional"
"PMCH","TAS2R14","directional"
"PMCH","TAS2R13","directional"
"PMCH","TAS2R10","directional"
"PMCH","TAS2R7","directional"
"PMCH","TAS2R4","directional"
"PMCH","TAS2R3","directional"
"PMCH","TAS2R1","directional"
"PMCH","GABBR1","directional"
"PMCH","LPAR3","directional"
"PMCH","OPN4","directional"
"PMCH","GPR132","directional"
"PMCH","CYSLTR1","directional"
"PMCH","GPR55","directional"
"TRH","TBXA2R","directional"
"TRH","ADRA1D","directional"
"TRH","PTAFR","directional"
"TRH","PTGER1","directional"
"TRH","ADRA1A","directional"
"TRH","ADRA1B","directional"
"TRH","CASR","directional"
"TRH","P2RY2","directional"
"TRH","GRM5","directional"
"TRH","PTGFR","directional"
"TRH","LPAR6","directional"
"TRH","GPR4","directional"
"TRH","P2RY1","directional"
"TRH","GRM1","directional"
"TRH","GPR17","directional"
"TRH","P2RY6","directional"
"TRH","LTB4R","directional"
"TRH","GPR68","directional"
"TRH","GPRC6A","directional"
"TRH","GPR65","directional"
"TRH","LPAR5","directional"
"TRH","LTB4R2","directional"
"TRH","CYSLTR2","directional"
"TRH","LPAR3","directional"
"TRH","OPN4","directional"
"TRH","GPR132","directional"
"TRH","CYSLTR1","directional"
"EDN2","TBXA2R","directional"
"EDN2","ADRA1D","directional"
"EDN2","PTAFR","directional"
"EDN2","PTGER1","directional"
"EDN2","ADRA1A","directional"
"EDN2","ADRA1B","directional"
"EDN2","CASR","directional"
"EDN2","P2RY2","directional"
"EDN2","GRM5","directional"
"EDN2","PTGFR","directional"
"EDN2","LPAR6","directional"
"EDN2","GPR4","directional"
"EDN2","P2RY1","directional"
"EDN2","GRM1","directional"
"EDN2","GPR17","directional"
"EDN2","P2RY6","directional"
"EDN2","LTB4R","directional"
"EDN2","GPR68","directional"
"EDN2","GPRC6A","directional"
"EDN2","GPR65","directional"
"EDN2","LPAR5","directional"
"EDN2","LTB4R2","directional"
"EDN2","CYSLTR2","directional"
"EDN2","LPAR3","directional"
"EDN2","OPN4","directional"
"EDN2","GPR132","directional"
"EDN2","CYSLTR1","directional"
"PTN","RYR1","directional"
"KITLG","PTPN6","directional"
"ZP3","ZP2","directional"
"ZP3","OR2L13","directional"
"GAL","ADORA1","directional"
"GAL","CNR2","directional"
"GAL","DRD3","directional"
"GAL","CASR","directional"
"GAL","PTGER3","directional"
"GAL","HCAR3","directional"
"GAL","P2RY4","directional"
"GAL","TAS2R38","directional"
"GAL","TAS2R39","directional"
"GAL","TAS2R40","directional"
"GAL","TAS2R41","directional"
"GAL","TAS2R31","directional"
"GAL","TAS2R46","directional"
"GAL","TAS2R60","directional"
"GAL","GPR17","directional"
"GAL","GPR18","directional"
"GAL","GRM2","directional"
"GAL","GRM7","directional"
"GAL","GRM3","directional"
"GAL","HCAR2","directional"
"GAL","OXGR1","directional"
"GAL","S1PR3","directional"
"GAL","GPER1","directional"
"GAL","P2RY13","directional"
"GAL","SUCNR1","directional"
"GAL","HCAR1","directional"
"GAL","LPAR5","directional"
"GAL","S1PR5","directional"
"GAL","P2RY12","directional"
"GAL","TAS2R16","directional"
"GAL","TAS2R14","directional"
"GAL","TAS2R13","directional"
"GAL","TAS2R10","directional"
"GAL","TAS2R7","directional"
"GAL","TAS2R4","directional"
"GAL","TAS2R3","directional"
"GAL","TAS2R1","directional"
"GAL","GABBR1","directional"
"GAL","LPAR3","directional"
"GAL","GPR55","directional"
"GDF1","ACVR1B","directional"
"GDF1","ACVR2B","directional"
"GDF1","ACVR1C","directional"
"GDF1","TSKU","directional"
"GRN","CLEC4M","directional"
"NTS","PTGER1","directional"
"NTS","ADRA1A","directional"
"NTS","ADRA1B","directional"
"NTS","CASR","directional"
"NTS","P2RY2","directional"
"NTS","GRM5","directional"
"NTS","PTGFR","directional"
"NTS","LPAR6","directional"
"NTS","GPR4","directional"
"NTS","P2RY1","directional"
"NTS","GRM1","directional"
"NTS","GPR17","directional"
"NTS","P2RY6","directional"
"NTS","LTB4R","directional"
"NTS","GPR68","directional"
"NTS","GPRC6A","directional"
"NTS","GPR65","directional"
"NTS","LPAR5","directional"
"NTS","LTB4R2","directional"
"NTS","CYSLTR2","directional"
"NTS","LPAR3","directional"
"NTS","OPN4","directional"
"NTS","GPR132","directional"
"NTS","CYSLTR1","directional"
"ADM","PTGER4","directional"
"ADM","PTGER2","directional"
"ADM","PTGIR","directional"
"ADM","GPR15","directional"
"ADM","PTGDR","directional"
"ADM","GPR176","directional"
"ADM","GPR150","directional"
"ADM","GPBAR1","directional"
"ADM","TAAR1","directional"
"ADM","GPR20","directional"
"ADM","GPR84","directional"
"ADM","GPR27","directional"
"ADM","GPR83","directional"
"ADM","GPR45","directional"
"THBS4","FKBP1B","directional"
"THBS4","LRP1","directional"
"WNT5A","DAB2","directional"
"WNT5A","SCARB2","directional"
"WNT5A","PTPRK","directional"
"WNT5A","SFRP1","directional"
"WNT5A","FRZB","directional"
"WNT5A","ANTXR1","directional"
"CXCL5","PTGER3","directional"
"CXCL5","HCAR3","directional"
"CXCL5","P2RY4","directional"
"CXCL5","TAS2R38","directional"
"CXCL5","TAS2R39","directional"
"CXCL5","TAS2R40","directional"
"CXCL5","TAS2R41","directional"
"CXCL5","TAS2R31","directional"
"CXCL5","TAS2R46","directional"
"CXCL5","TAS2R60","directional"
"CXCL5","GPR17","directional"
"CXCL5","GPR18","directional"
"CXCL5","GRM2","directional"
"CXCL5","GRM7","directional"
"CXCL5","GRM3","directional"
"CXCL5","HCAR2","directional"
"CXCL5","OXGR1","directional"
"CXCL5","S1PR3","directional"
"CXCL5","GPER1","directional"
"CXCL5","P2RY13","directional"
"CXCL5","SUCNR1","directional"
"CXCL5","HCAR1","directional"
"CXCL5","LPAR5","directional"
"CXCL5","S1PR5","directional"
"CXCL5","P2RY12","directional"
"CXCL5","TAS2R16","directional"
"CXCL5","TAS2R14","directional"
"CXCL5","TAS2R13","directional"
"CXCL5","TAS2R10","directional"
"CXCL5","TAS2R7","directional"
"CXCL5","TAS2R4","directional"
"CXCL5","TAS2R3","directional"
"CXCL5","TAS2R1","directional"
"CXCL5","GABBR1","directional"
"CXCL5","LPAR3","directional"
"CXCL5","GPR55","directional"
"NAMPT","CUL5","directional"
"XCL1","GRM1","directional"
"XCL1","GPR17","directional"
"XCL1","P2RY6","directional"
"XCL1","LTB4R","directional"
"XCL1","GPR68","directional"
"XCL1","GPRC6A","directional"
"XCL1","GPR65","directional"
"XCL1","LPAR5","directional"
"XCL1","LTB4R2","directional"
"XCL1","CYSLTR2","directional"
"XCL1","LPAR3","directional"
"XCL1","OPN4","directional"
"XCL1","GPR132","directional"
"XCL1","CYSLTR1","directional"
"CXCL12","HCAR3","directional"
"CXCL12","P2RY4","directional"
"CXCL12","TAS2R38","directional"
"CXCL12","TAS2R39","directional"
"CXCL12","TAS2R40","directional"
"CXCL12","TAS2R41","directional"
"CXCL12","TAS2R31","directional"
"CXCL12","TAS2R46","directional"
"CXCL12","TAS2R60","directional"
"CXCL12","GPR17","directional"
"CXCL12","GPR18","directional"
"CXCL12","GRM2","directional"
"CXCL12","GRM7","directional"
"CXCL12","GRM3","directional"
"CXCL12","HCAR2","directional"
"CXCL12","OXGR1","directional"
"CXCL12","S1PR3","directional"
"CXCL12","GPER1","directional"
"CXCL12","P2RY13","directional"
"CXCL12","SUCNR1","directional"
"CXCL12","HCAR1","directional"
"CXCL12","LPAR5","directional"
"CXCL12","S1PR5","directional"
"CXCL12","P2RY12","directional"
"CXCL12","TAS2R16","directional"
"CXCL12","TAS2R14","directional"
"CXCL12","TAS2R13","directional"
"CXCL12","TAS2R10","directional"
"CXCL12","TAS2R7","directional"
"CXCL12","TAS2R4","directional"
"CXCL12","TAS2R3","directional"
"CXCL12","TAS2R1","directional"
"CXCL12","GABBR1","directional"
"CXCL12","LPAR3","directional"
"CXCL12","GPR55","directional"
"INSL3","PTGDR","directional"
"INSL3","GPR176","directional"
"INSL3","GPR150","directional"
"INSL3","GPBAR1","directional"
"INSL3","TAAR1","directional"
"INSL3","GPR20","directional"
"INSL3","GPR84","directional"
"INSL3","GPR27","directional"
"INSL3","GPR83","directional"
"INSL3","GPR45","directional"
"EFNA5","EFNB3","directional"
"EFNA5","EPHA10","directional"
"COPA","SPHK1","directional"
"FGF8","FGFRL1","directional"
"WNT3","ROR1","directional"
"WNT3","PTPRO","directional"
"WNT3","SFRP4","directional"
"WNT3","SFRP1","directional"
"WNT3","FRZB","directional"
"WNT3A","PTPRO","directional"
"WNT3A","SFRP4","directional"
"WNT3A","SFRP1","directional"
"WNT3A","FRZB","directional"
"PROK1","GRM1","directional"
"PROK1","GPR17","directional"
"PROK1","P2RY6","directional"
"PROK1","LTB4R","directional"
"PROK1","GPR68","directional"
"PROK1","GPRC6A","directional"
"PROK1","GPR65","directional"
"PROK1","LPAR5","directional"
"PROK1","LTB4R2","directional"
"PROK1","CYSLTR2","directional"
"PROK1","LPAR3","directional"
"PROK1","OPN4","directional"
"PROK1","GPR132","directional"
"PROK1","CYSLTR1","directional"
"SST","GPR17","directional"
"SST","GPR18","directional"
"SST","GRM2","directional"
"SST","GRM7","directional"
"SST","GRM3","directional"
"SST","HCAR2","directional"
"SST","OXGR1","directional"
"SST","S1PR3","directional"
"SST","GPER1","directional"
"SST","P2RY13","directional"
"SST","SUCNR1","directional"
"SST","HCAR1","directional"
"SST","LPAR5","directional"
"SST","S1PR5","directional"
"SST","P2RY12","directional"
"SST","TAS2R16","directional"
"SST","TAS2R14","directional"
"SST","TAS2R13","directional"
"SST","TAS2R10","directional"
"SST","TAS2R7","directional"
"SST","TAS2R4","directional"
"SST","TAS2R3","directional"
"SST","TAS2R1","directional"
"SST","GABBR1","directional"
"SST","LPAR3","directional"
"SST","GPR55","directional"
"CCL20","GPR17","directional"
"CCL20","GPR18","directional"
"CCL20","GRM2","directional"
"CCL20","GRM7","directional"
"CCL20","GRM3","directional"
"CCL20","HCAR2","directional"
"CCL20","OXGR1","directional"
"CCL20","S1PR3","directional"
"CCL20","GPER1","directional"
"CCL20","P2RY13","directional"
"CCL20","SUCNR1","directional"
"CCL20","HCAR1","directional"
"CCL20","LPAR5","directional"
"CCL20","S1PR5","directional"
"CCL20","P2RY12","directional"
"CCL20","TAS2R16","directional"
"CCL20","TAS2R14","directional"
"CCL20","TAS2R13","directional"
"CCL20","TAS2R10","directional"
"CCL20","TAS2R7","directional"
"CCL20","TAS2R4","directional"
"CCL20","TAS2R3","directional"
"CCL20","TAS2R1","directional"
"CCL20","GABBR1","directional"
"CCL20","LPAR3","directional"
"CCL20","GPR55","directional"
"CXCL6","GPR17","directional"
"CXCL6","GPR18","directional"
"CXCL6","GRM2","directional"
"CXCL6","GRM7","directional"
"CXCL6","GRM3","directional"
"CXCL6","HCAR2","directional"
"CXCL6","OXGR1","directional"
"CXCL6","S1PR3","directional"
"CXCL6","GPER1","directional"
"CXCL6","P2RY13","directional"
"CXCL6","SUCNR1","directional"
"CXCL6","HCAR1","directional"
"CXCL6","LPAR5","directional"
"CXCL6","S1PR5","directional"
"CXCL6","P2RY12","directional"
"CXCL6","TAS2R16","directional"
"CXCL6","TAS2R14","directional"
"CXCL6","TAS2R13","directional"
"CXCL6","TAS2R10","directional"
"CXCL6","TAS2R7","directional"
"CXCL6","TAS2R4","directional"
"CXCL6","TAS2R3","directional"
"CXCL6","TAS2R1","directional"
"CXCL6","GABBR1","directional"
"CXCL6","LPAR3","directional"
"CXCL6","GPR55","directional"
"QRFP","GRM1","directional"
"QRFP","GPR17","directional"
"QRFP","P2RY6","directional"
"QRFP","LTB4R","directional"
"QRFP","GPR68","directional"
"QRFP","GPRC6A","directional"
"QRFP","GPR65","directional"
"QRFP","LPAR5","directional"
"QRFP","LTB4R2","directional"
"QRFP","CYSLTR2","directional"
"QRFP","LPAR3","directional"
